Barcode,Name,Price,InStock
BRC100822,Item 822,11.82,192
BRC100823,Item 823,13.78,34
BRC100824,Item 824,20.46,395
BRC100825,Item 825,83.94,108
BRC100826,Item 826,9.5,215
BRC100827,Item 827,56.8,419
BRC100828,Item 828,70.5,31
BRC100829,Item 829,55.14,118
BRC100830,Item 830,60.33,412
BRC100831,Item 831,22.85,14
BRC100832,Item 832,26.92,265
BRC100833,Item 833,24.22,198
BRC100834,Item 834,68.1,453
BRC100835,Item 835,44.81,24
BRC100836,Item 836,15.55,116
BRC100837,Item 837,57.32,484
BRC100838,Item 838,20.85,40
BRC100839,Item 839,30.91,177
BRC100840,Item 840,52.23,224
BRC100841,Item 841,85.24,33
BRC100842,Item 842,2.41,11
BRC100843,Item 843,37.89,236
BRC100844,Item 844,25.03,455
BRC100845,Item 845,22.61,371
BRC100846,Item 846,40.38,86
BRC100847,Item 847,39.59,400
BRC100848,Item 848,44.54,417
BRC100849,Item 849,85.83,344
BRC100850,Item 850,61.44,285
BRC100851,Item 851,70.63,356
BRC100852,Item 852,83.08,303
BRC100853,Item 853,96.5,177
BRC100854,Item 854,23.07,243
BRC100855,Item 855,80.88,34
BRC100856,Item 856,54.18,100
BRC100857,Item 857,39.66,475
BRC100858,Item 858,18.99,451
BRC100859,Item 859,58.6,448
BRC100860,Item 860,90.05,315
BRC100861,Item 861,64.22,227
BRC100862,Item 862,20.27,398
BRC100863,Item 863,74.01,487
BRC100864,Item 864,53.24,132
BRC100865,Item 865,19.77,452
BRC100866,Item 866,58.36,235
BRC100867,Item 867,52.26,471
BRC100868,Item 868,43.75,454
BRC100869,Item 869,91.09,1
BRC100870,Item 870,86.13,273
BRC100871,Item 871,73.43,310
BRC100872,Item 872,37.67,102
BRC100873,Item 873,59.89,119
BRC100874,Item 874,26.38,362
BRC100875,Item 875,10.74,67
BRC100876,Item 876,79.73,223
BRC100877,Item 877,20.93,363
BRC100878,Item 878,30.99,308
BRC100879,Item 879,86.43,212
BRC100880,Item 880,44.78,159
BRC100881,Item 881,91.18,352
BRC100882,Item 882,61.7,420
BRC100883,Item 883,95.94,121
BRC100884,Item 884,38.7,446
BRC100885,Item 885,74.95,120
BRC100886,Item 886,31.3,327
BRC100887,Item 887,55.39,460
BRC100888,Item 888,24.84,314
BRC100889,Item 889,42.12,258
BRC100890,Item 890,2.73,363
BRC100891,Item 891,4.42,282
BRC100892,Item 892,64.86,445
BRC100893,Item 893,34.83,180
BRC100894,Item 894,90.53,35
BRC100895,Item 895,27.13,31
BRC100896,Item 896,42.82,475
BRC100897,Item 897,43.6,354
BRC100898,Item 898,15.36,104
BRC100899,Item 899,25.14,257
BRC100900,Item 900,56.01,310
BRC100901,Item 901,84.77,76
BRC100902,Item 902,84.62,448
BRC100903,Item 903,39.49,336
BRC100904,Item 904,21.94,63
BRC100905,Item 905,81.57,267
BRC100906,Item 906,58.34,114
BRC100907,Item 907,29.63,12
BRC100908,Item 908,18.33,332
BRC100909,Item 909,9.19,359
BRC100910,Item 910,9.68,172
BRC100911,Item 911,37.94,39
BRC100912,Item 912,96.4,286
BRC100913,Item 913,14.89,342
BRC100914,Item 914,15.02,166
BRC100915,Item 915,26.09,219
BRC100916,Item 916,93.15,321
BRC100917,Item 917,8.17,56
BRC100918,Item 918,56.75,300
BRC100919,Item 919,6.36,198
BRC100920,Item 920,29.71,332
BRC100921,Item 921,94.18,81
BRC100922,Item 922,1.63,198
BRC100923,Item 923,13.84,15
BRC100924,Item 924,37.49,419
BRC100925,Item 925,4.2,342
BRC100926,Item 926,9.49,61
BRC100927,Item 927,67.11,489
BRC100928,Item 928,41.99,406
BRC100929,Item 929,36.63,110
BRC100930,Item 930,89.88,94
BRC100931,Item 931,62.65,15
BRC100932,Item 932,60.35,40
BRC100933,Item 933,16.97,280
BRC100934,Item 934,54.47,326
BRC100935,Item 935,84.37,477
BRC100936,Item 936,1.05,323
BRC100937,Item 937,56.77,309
BRC100938,Item 938,14.4,99
BRC100939,Item 939,52.32,485
BRC100940,Item 940,41.03,245
BRC100941,Item 941,56.0,499
BRC100942,Item 942,57.78,231
BRC100943,Item 943,13.18,255
BRC100944,Item 944,93.21,144
BRC100945,Item 945,67.54,128
BRC100946,Item 946,3.41,202
BRC100947,Item 947,87.92,93
BRC100948,Item 948,22.61,96
BRC100949,Item 949,35.46,208
BRC100950,Item 950,14.92,138
BRC100951,Item 951,11.82,321
BRC100952,Item 952,16.09,113
BRC100953,Item 953,34.42,356
BRC100954,Item 954,41.6,488
BRC100955,Item 955,49.96,449
BRC100956,Item 956,72.12,370
BRC100957,Item 957,39.2,139
BRC100958,Item 958,77.14,493
BRC100959,Item 959,1.29,493
BRC100960,Item 960,15.51,27
BRC100961,Item 961,52.06,349
BRC100962,Item 962,84.1,464
BRC100963,Item 963,66.97,79
BRC100964,Item 964,66.16,82
BRC100965,Item 965,29.96,156
BRC100966,Item 966,42.13,428
BRC100967,Item 967,11.72,130
BRC100968,Item 968,9.81,377
BRC100969,Item 969,35.13,204
BRC100970,Item 970,68.28,463
BRC100971,Item 971,57.07,497
BRC100972,Item 972,94.75,147
BRC100973,Item 973,79.42,325
BRC100974,Item 974,91.91,141
BRC100975,Item 975,57.85,444
BRC100976,Item 976,47.85,37
BRC100977,Item 977,73.56,388
BRC100978,Item 978,2.59,21
BRC100979,Item 979,83.09,74
BRC100980,Item 980,22.57,244
BRC100981,Item 981,32.35,259
BRC100982,Item 982,16.33,277
BRC100983,Item 983,28.58,293
BRC100984,Item 984,47.48,230
BRC100985,Item 985,75.66,179
BRC100986,Item 986,73.3,283
BRC100987,Item 987,49.62,436
BRC100988,Item 988,70.77,34
BRC100989,Item 989,2.07,423
BRC100990,Item 990,24.85,114
BRC100991,Item 991,10.54,106
BRC100992,Item 992,51.5,362
BRC100993,Item 993,7.49,87
BRC100994,Item 994,22.09,331
BRC100995,Item 995,38.37,199
BRC100996,Item 996,2.49,493
BRC100997,Item 997,76.82,218
BRC100998,Item 998,73.27,125
BRC100999,Item 999,39.88,41
BRC101000,Item 1000,13.21,404
BRC101001,Item 1001,60.84,112
BRC101002,Item 1002,47.71,412
BRC101003,Item 1003,19.94,278
BRC101004,Item 1004,5.1,459
BRC101005,Item 1005,54.2,181
BRC101006,Item 1006,55.24,276
BRC101007,Item 1007,19.65,105
BRC101008,Item 1008,90.57,168
BRC101009,Item 1009,72.93,149
BRC101010,Item 1010,61.4,85
BRC101011,Item 1011,82.6,425
BRC101012,Item 1012,44.17,20
BRC101013,Item 1013,62.77,473
BRC101014,Item 1014,26.21,236
BRC101015,Item 1015,10.9,363
BRC101016,Item 1016,15.32,484
BRC101017,Item 1017,19.87,150
BRC101018,Item 1018,62.76,271
BRC101019,Item 1019,69.67,17
BRC101020,Item 1020,20.03,183
BRC101021,Item 1021,94.83,190
BRC101022,Item 1022,54.62,23
BRC101023,Item 1023,20.76,369
BRC101024,Item 1024,48.81,13
BRC101025,Item 1025,21.19,493
BRC101026,Item 1026,23.06,137
BRC101027,Item 1027,10.79,295
BRC101028,Item 1028,22.05,16
BRC101029,Item 1029,97.05,137
BRC101030,Item 1030,19.38,329
BRC101031,Item 1031,18.96,423
BRC101032,Item 1032,61.71,128
BRC101033,Item 1033,34.0,289
BRC101034,Item 1034,80.82,246
BRC101035,Item 1035,22.68,147
BRC101036,Item 1036,28.5,252
BRC101037,Item 1037,16.85,54
BRC101038,Item 1038,55.27,431
BRC101039,Item 1039,67.64,171
BRC101040,Item 1040,42.01,498
BRC101041,Item 1041,66.97,274
BRC101042,Item 1042,29.53,153
BRC101043,Item 1043,83.31,253
BRC101044,Item 1044,59.96,350
BRC101045,Item 1045,88.57,291
BRC101046,Item 1046,9.94,167
BRC101047,Item 1047,71.72,451
BRC101048,Item 1048,55.91,199
BRC101049,Item 1049,48.05,341
BRC101050,Item 1050,29.69,217
BRC101051,Item 1051,89.11,443
BRC101052,Item 1052,97.9,492
BRC101053,Item 1053,30.2,452
BRC101054,Item 1054,15.46,238
BRC101055,Item 1055,96.79,5
BRC101056,Item 1056,5.29,315
BRC101057,Item 1057,94.66,500
BRC101058,Item 1058,50.66,379
BRC101059,Item 1059,12.84,324
BRC101060,Item 1060,50.93,272
BRC101061,Item 1061,87.42,456
BRC101062,Item 1062,97.63,241
BRC101063,Item 1063,7.41,22
BRC101064,Item 1064,39.33,28
BRC101065,Item 1065,31.87,214
BRC101066,Item 1066,36.13,263
BRC101067,Item 1067,24.92,133
BRC101068,Item 1068,52.63,242
BRC101069,Item 1069,34.72,125
BRC101070,Item 1070,87.04,182
BRC101071,Item 1071,62.55,126
BRC101072,Item 1072,27.17,323
BRC101073,Item 1073,46.61,61
BRC101074,Item 1074,7.02,6
BRC101075,Item 1075,95.13,46
BRC101076,Item 1076,23.9,145
BRC101077,Item 1077,10.42,90
BRC101078,Item 1078,13.62,336
BRC101079,Item 1079,31.81,98
BRC101080,Item 1080,11.1,167
BRC101081,Item 1081,42.02,228
BRC101082,Item 1082,44.52,389
BRC101083,Item 1083,18.41,251
BRC101084,Item 1084,92.72,427
BRC101085,Item 1085,33.51,207
BRC101086,Item 1086,39.25,117
BRC101087,Item 1087,76.91,382
BRC101088,Item 1088,66.62,435
BRC101089,Item 1089,30.94,112
BRC101090,Item 1090,7.64,323
BRC101091,Item 1091,91.52,2
BRC101092,Item 1092,37.65,128
BRC101093,Item 1093,36.21,135
BRC101094,Item 1094,84.12,365
BRC101095,Item 1095,31.05,456
BRC101096,Item 1096,52.1,253
BRC101097,Item 1097,86.36,327
BRC101098,Item 1098,85.84,362
BRC101099,Item 1099,29.83,132
BRC101100,Item 1100,40.35,394
BRC101101,Item 1101,40.8,241
BRC101102,Item 1102,39.96,491
BRC101103,Item 1103,72.82,439
BRC101104,Item 1104,9.32,57
BRC101105,Item 1105,83.72,82
BRC101106,Item 1106,88.2,450
BRC101107,Item 1107,14.43,361
BRC101108,Item 1108,64.19,15
BRC101109,Item 1109,50.66,15
BRC101110,Item 1110,87.13,145
BRC101111,Item 1111,74.59,155
BRC101112,Item 1112,54.56,387
BRC101113,Item 1113,61.58,436
BRC101114,Item 1114,56.52,27
BRC101115,Item 1115,86.8,60
BRC101116,Item 1116,1.18,158
BRC101117,Item 1117,62.58,498
BRC101118,Item 1118,71.41,35
BRC101119,Item 1119,70.95,303
BRC101120,Item 1120,28.65,71
BRC101121,Item 1121,92.9,169
BRC101122,Item 1122,65.18,35
BRC101123,Item 1123,97.42,400
BRC101124,Item 1124,7.09,231
BRC101125,Item 1125,74.35,385
BRC101126,Item 1126,3.72,39
BRC101127,Item 1127,85.71,281
BRC101128,Item 1128,18.87,78
BRC101129,Item 1129,78.3,209
BRC101130,Item 1130,51.86,88
BRC101131,Item 1131,73.31,19
BRC101132,Item 1132,16.44,473
BRC101133,Item 1133,94.04,166
BRC101134,Item 1134,44.15,338
BRC101135,Item 1135,56.86,79
BRC101136,Item 1136,67.53,16
BRC101137,Item 1137,48.21,278
BRC101138,Item 1138,2.36,251
BRC101139,Item 1139,9.59,149
BRC101140,Item 1140,7.29,159
BRC101141,Item 1141,31.15,217
BRC101142,Item 1142,4.54,49
BRC101143,Item 1143,42.95,402
BRC101144,Item 1144,55.36,268
BRC101145,Item 1145,25.0,109
BRC101146,Item 1146,60.66,258
BRC101147,Item 1147,23.7,50
BRC101148,Item 1148,45.02,319
BRC101149,Item 1149,79.4,365
BRC101150,Item 1150,30.73,267
BRC101151,Item 1151,14.66,382
BRC101152,Item 1152,57.73,9
BRC101153,Item 1153,43.28,91
BRC101154,Item 1154,40.1,43
BRC101155,Item 1155,60.61,499
BRC101156,Item 1156,68.69,104
BRC101157,Item 1157,16.42,210
BRC101158,Item 1158,1.67,8
BRC101159,Item 1159,21.4,370
BRC101160,Item 1160,1.99,37
BRC101161,Item 1161,14.45,58
BRC101162,Item 1162,57.01,484
BRC101163,Item 1163,50.58,200
BRC101164,Item 1164,88.89,155
BRC101165,Item 1165,73.53,397
BRC101166,Item 1166,17.27,171
BRC101167,Item 1167,92.38,183
BRC101168,Item 1168,11.95,320
BRC101169,Item 1169,1.85,107
BRC101170,Item 1170,60.36,496
BRC101171,Item 1171,42.56,52
BRC101172,Item 1172,72.34,293
BRC101173,Item 1173,70.52,409
BRC101174,Item 1174,41.09,83
BRC101175,Item 1175,45.89,354
BRC101176,Item 1176,38.29,422
BRC101177,Item 1177,94.68,277
BRC101178,Item 1178,17.46,217
BRC101179,Item 1179,52.5,188
BRC101180,Item 1180,14.42,430
BRC101181,Item 1181,97.91,64
BRC101182,Item 1182,19.63,43
BRC101183,Item 1183,76.32,189
BRC101184,Item 1184,78.34,460
BRC101185,Item 1185,88.65,119
BRC101186,Item 1186,44.88,328
BRC101187,Item 1187,53.92,185
BRC101188,Item 1188,25.8,183
BRC101189,Item 1189,17.97,432
BRC101190,Item 1190,75.99,146
BRC101191,Item 1191,39.13,343
BRC101192,Item 1192,25.17,369
BRC101193,Item 1193,26.26,39
BRC101194,Item 1194,41.2,397
BRC101195,Item 1195,29.18,294
BRC101196,Item 1196,46.43,301
BRC101197,Item 1197,75.59,483
BRC101198,Item 1198,52.52,368
BRC101199,Item 1199,27.87,243
BRC101200,Item 1200,83.25,156
BRC101201,Item 1201,75.22,162
BRC101202,Item 1202,34.21,456
BRC101203,Item 1203,46.91,386
BRC101204,Item 1204,59.57,368
BRC101205,Item 1205,35.19,468
BRC101206,Item 1206,50.46,479
BRC101207,Item 1207,3.76,80
BRC101208,Item 1208,75.06,249
BRC101209,Item 1209,64.98,38
BRC101210,Item 1210,20.33,389
BRC101211,Item 1211,13.72,437
BRC101212,Item 1212,26.34,220
BRC101213,Item 1213,66.98,38
BRC101214,Item 1214,25.79,72
BRC101215,Item 1215,80.78,445
BRC101216,Item 1216,66.45,169
BRC101217,Item 1217,92.33,496
BRC101218,Item 1218,22.98,93
BRC101219,Item 1219,28.53,197
BRC101220,Item 1220,76.57,370
BRC101221,Item 1221,21.67,11
BRC101222,Item 1222,25.5,273
BRC101223,Item 1223,1.38,299
BRC101224,Item 1224,10.88,349
BRC101225,Item 1225,38.38,165
BRC101226,Item 1226,58.67,117
BRC101227,Item 1227,61.44,296
BRC101228,Item 1228,33.56,368
BRC101229,Item 1229,64.09,272
BRC101230,Item 1230,71.65,224
BRC101231,Item 1231,85.06,204
BRC101232,Item 1232,36.59,84
BRC101233,Item 1233,33.19,350
BRC101234,Item 1234,57.54,178
BRC101235,Item 1235,61.34,93
BRC101236,Item 1236,79.6,61
BRC101237,Item 1237,20.02,452
BRC101238,Item 1238,76.94,412
BRC101239,Item 1239,20.78,50
BRC101240,Item 1240,6.26,111
BRC101241,Item 1241,9.1,30
BRC101242,Item 1242,28.62,458
BRC101243,Item 1243,22.56,338
BRC101244,Item 1244,78.89,253
BRC101245,Item 1245,78.4,31
BRC101246,Item 1246,39.3,457
BRC101247,Item 1247,45.27,387
BRC101248,Item 1248,20.29,291
BRC101249,Item 1249,43.26,257
BRC101250,Item 1250,28.89,438
BRC101251,Item 1251,99.92,457
BRC101252,Item 1252,67.8,121
BRC101253,Item 1253,44.41,401
BRC101254,Item 1254,36.57,42
BRC101255,Item 1255,48.4,325
BRC101256,Item 1256,44.36,73
BRC101257,Item 1257,20.67,49
BRC101258,Item 1258,9.11,300
BRC101259,Item 1259,33.03,152
BRC101260,Item 1260,25.46,157
BRC101261,Item 1261,69.04,450
BRC101262,Item 1262,74.83,277
BRC101263,Item 1263,37.18,246
BRC101264,Item 1264,67.88,80
BRC101265,Item 1265,89.05,146
BRC101266,Item 1266,17.18,207
BRC101267,Item 1267,54.48,395
BRC101268,Item 1268,79.77,1
BRC101269,Item 1269,22.57,302
BRC101270,Item 1270,93.5,135
BRC101271,Item 1271,23.17,84
BRC101272,Item 1272,98.16,454
BRC101273,Item 1273,95.65,99
BRC101274,Item 1274,18.61,130
BRC101275,Item 1275,77.08,287
BRC101276,Item 1276,72.18,58
BRC101277,Item 1277,26.02,409
BRC101278,Item 1278,80.43,480
BRC101279,Item 1279,46.62,215
BRC101280,Item 1280,22.44,190
BRC101281,Item 1281,67.42,212
BRC101282,Item 1282,50.09,203
BRC101283,Item 1283,50.53,222
BRC101284,Item 1284,8.1,419
BRC101285,Item 1285,72.09,140
BRC101286,Item 1286,6.1,463
BRC101287,Item 1287,73.63,49
BRC101288,Item 1288,42.81,141
BRC101289,Item 1289,99.77,285
BRC101290,Item 1290,35.82,337
BRC101291,Item 1291,57.85,19
BRC101292,Item 1292,88.12,295
BRC101293,Item 1293,28.85,121
BRC101294,Item 1294,45.68,90
BRC101295,Item 1295,27.35,225
BRC101296,Item 1296,12.79,70
BRC101297,Item 1297,75.65,395
BRC101298,Item 1298,68.37,468
BRC101299,Item 1299,97.38,11
BRC101300,Item 1300,58.15,345
BRC101301,Item 1301,87.8,62
BRC101302,Item 1302,65.17,10
BRC101303,Item 1303,32.7,133
BRC101304,Item 1304,74.13,143
BRC101305,Item 1305,55.02,61
BRC101306,Item 1306,53.84,123
BRC101307,Item 1307,78.33,410
BRC101308,Item 1308,59.75,103
BRC101309,Item 1309,38.73,309
BRC101310,Item 1310,51.67,454
BRC101311,Item 1311,85.27,328
BRC101312,Item 1312,24.1,54
BRC101313,Item 1313,93.96,449
BRC101314,Item 1314,53.4,5
BRC101315,Item 1315,79.36,230
BRC101316,Item 1316,38.47,422
BRC101317,Item 1317,40.17,268
BRC101318,Item 1318,41.29,185
BRC101319,Item 1319,56.82,73
BRC101320,Item 1320,10.19,300
BRC101321,Item 1321,73.3,145
BRC101322,Item 1322,17.85,13
BRC101323,Item 1323,38.59,63
BRC101324,Item 1324,31.88,244
BRC101325,Item 1325,37.66,213
BRC101326,Item 1326,35.59,1
BRC101327,Item 1327,40.81,86
BRC101328,Item 1328,10.96,67
BRC101329,Item 1329,48.54,115
BRC101330,Item 1330,58.0,218
BRC101331,Item 1331,21.78,22
BRC101332,Item 1332,25.78,258
BRC101333,Item 1333,81.56,106
BRC101334,Item 1334,31.05,158
BRC101335,Item 1335,91.46,424
BRC101336,Item 1336,6.46,348
BRC101337,Item 1337,16.76,309
BRC101338,Item 1338,16.56,307
BRC101339,Item 1339,23.63,283
BRC101340,Item 1340,26.81,304
BRC101341,Item 1341,51.51,100
BRC101342,Item 1342,22.53,462
BRC101343,Item 1343,54.65,421
BRC101344,Item 1344,13.7,35
BRC101345,Item 1345,97.46,328
BRC101346,Item 1346,23.35,500
BRC101347,Item 1347,38.62,162
BRC101348,Item 1348,83.11,301
BRC101349,Item 1349,77.94,367
BRC101350,Item 1350,23.14,236
BRC101351,Item 1351,73.26,374
BRC101352,Item 1352,88.19,301
BRC101353,Item 1353,57.84,184
BRC101354,Item 1354,13.75,300
BRC101355,Item 1355,97.34,269
BRC101356,Item 1356,49.87,451
BRC101357,Item 1357,58.74,8
BRC101358,Item 1358,94.73,291
BRC101359,Item 1359,19.21,300
BRC101360,Item 1360,7.93,234
BRC101361,Item 1361,13.26,489
BRC101362,Item 1362,86.67,313
BRC101363,Item 1363,89.33,381
BRC101364,Item 1364,23.57,212
BRC101365,Item 1365,53.27,169
BRC101366,Item 1366,93.13,456
BRC101367,Item 1367,67.66,447
BRC101368,Item 1368,67.97,355
BRC101369,Item 1369,65.45,74
BRC101370,Item 1370,53.74,474
BRC101371,Item 1371,79.31,376
BRC101372,Item 1372,91.62,299
BRC101373,Item 1373,66.89,303
BRC101374,Item 1374,54.05,438
BRC101375,Item 1375,22.24,192
BRC101376,Item 1376,27.96,434
BRC101377,Item 1377,71.43,229
BRC101378,Item 1378,99.69,360
BRC101379,Item 1379,47.28,174
BRC101380,Item 1380,14.92,438
BRC101381,Item 1381,73.88,332
BRC101382,Item 1382,22.5,198
BRC101383,Item 1383,38.62,83
BRC101384,Item 1384,17.68,310
BRC101385,Item 1385,58.5,225
BRC101386,Item 1386,80.72,348
BRC101387,Item 1387,21.21,2
BRC101388,Item 1388,55.36,1
BRC101389,Item 1389,88.36,301
BRC101390,Item 1390,39.48,485
BRC101391,Item 1391,41.64,348
BRC101392,Item 1392,51.9,497
BRC101393,Item 1393,78.12,81
BRC101394,Item 1394,55.43,77
BRC101395,Item 1395,96.64,152
BRC101396,Item 1396,10.22,230
BRC101397,Item 1397,59.28,89
BRC101398,Item 1398,65.07,119
BRC101399,Item 1399,28.69,262
BRC101400,Item 1400,21.77,3
BRC101401,Item 1401,68.02,16
BRC101402,Item 1402,51.75,368
BRC101403,Item 1403,75.67,471
BRC101404,Item 1404,25.07,103
BRC101405,Item 1405,87.91,167
BRC101406,Item 1406,99.0,236
BRC101407,Item 1407,59.95,129
BRC101408,Item 1408,9.85,123
BRC101409,Item 1409,44.9,51
BRC101410,Item 1410,73.29,299
BRC101411,Item 1411,50.39,138
BRC101412,Item 1412,65.41,106
BRC101413,Item 1413,50.21,82
BRC101414,Item 1414,63.25,371
BRC101415,Item 1415,36.84,383
BRC101416,Item 1416,95.19,54
BRC101417,Item 1417,78.14,321
BRC101418,Item 1418,45.31,125
BRC101419,Item 1419,89.36,44
BRC101420,Item 1420,70.62,415
BRC101421,Item 1421,51.89,124
BRC101422,Item 1422,16.33,296
BRC101423,Item 1423,20.13,284
BRC101424,Item 1424,51.63,325
BRC101425,Item 1425,23.96,331
BRC101426,Item 1426,2.81,211
BRC101427,Item 1427,86.33,404
BRC101428,Item 1428,13.97,230
BRC101429,Item 1429,52.11,115
BRC101430,Item 1430,75.72,145
BRC101431,Item 1431,92.52,463
BRC101432,Item 1432,29.39,229
BRC101433,Item 1433,48.19,147
BRC101434,Item 1434,82.59,173
BRC101435,Item 1435,52.85,335
BRC101436,Item 1436,72.01,360
BRC101437,Item 1437,77.92,280
BRC101438,Item 1438,35.02,295
BRC101439,Item 1439,96.58,359
BRC101440,Item 1440,8.18,388
BRC101441,Item 1441,20.77,381
BRC101442,Item 1442,45.44,295
BRC101443,Item 1443,13.31,344
BRC101444,Item 1444,28.22,58
BRC101445,Item 1445,66.68,313
BRC101446,Item 1446,84.35,219
BRC101447,Item 1447,47.3,395
BRC101448,Item 1448,70.49,442
BRC101449,Item 1449,63.8,255
BRC101450,Item 1450,66.95,434
BRC101451,Item 1451,5.62,364
BRC101452,Item 1452,44.7,178
BRC101453,Item 1453,66.76,181
BRC101454,Item 1454,88.8,37
BRC101455,Item 1455,13.9,86
BRC101456,Item 1456,75.87,431
BRC101457,Item 1457,27.93,100
BRC101458,Item 1458,35.94,366
BRC101459,Item 1459,64.06,340
BRC101460,Item 1460,8.72,196
BRC101461,Item 1461,84.36,403
BRC101462,Item 1462,96.9,299
BRC101463,Item 1463,10.8,397
BRC101464,Item 1464,95.96,197
BRC101465,Item 1465,91.22,368
BRC101466,Item 1466,58.83,449
BRC101467,Item 1467,88.38,419
BRC101468,Item 1468,36.29,370
BRC101469,Item 1469,39.23,160
BRC101470,Item 1470,61.48,309
BRC101471,Item 1471,24.52,475
BRC101472,Item 1472,16.26,255
BRC101473,Item 1473,93.88,288
BRC101474,Item 1474,32.48,448
BRC101475,Item 1475,69.06,438
BRC101476,Item 1476,62.39,340
BRC101477,Item 1477,52.09,179
BRC101478,Item 1478,5.6,169
BRC101479,Item 1479,25.87,217
BRC101480,Item 1480,4.77,148
BRC101481,Item 1481,39.81,11
BRC101482,Item 1482,82.17,24
BRC101483,Item 1483,19.61,458
BRC101484,Item 1484,97.22,231
BRC101485,Item 1485,55.19,455
BRC101486,Item 1486,90.39,299
BRC101487,Item 1487,4.13,382
BRC101488,Item 1488,53.14,496
BRC101489,Item 1489,12.33,485
BRC101490,Item 1490,1.57,420
BRC101491,Item 1491,47.82,351
BRC101492,Item 1492,47.5,209
BRC101493,Item 1493,3.13,364
BRC101494,Item 1494,91.97,77
BRC101495,Item 1495,22.23,237
BRC101496,Item 1496,5.76,87
BRC101497,Item 1497,45.04,363
BRC101498,Item 1498,96.82,482
BRC101499,Item 1499,52.89,241
BRC101500,Item 1500,22.02,366
BRC101501,Item 1501,68.5,240
BRC101502,Item 1502,20.17,186
BRC101503,Item 1503,29.64,167
BRC101504,Item 1504,87.93,144
BRC101505,Item 1505,22.96,158
BRC101506,Item 1506,65.78,279
BRC101507,Item 1507,39.67,436
BRC101508,Item 1508,40.97,280
BRC101509,Item 1509,26.72,446
BRC101510,Item 1510,28.11,439
BRC101511,Item 1511,41.34,144
BRC101512,Item 1512,6.55,277
BRC101513,Item 1513,76.54,287
BRC101514,Item 1514,27.87,1
BRC101515,Item 1515,61.88,422
BRC101516,Item 1516,85.08,396
BRC101517,Item 1517,38.24,160
BRC101518,Item 1518,68.51,63
BRC101519,Item 1519,99.04,446
BRC101520,Item 1520,6.68,244
BRC101521,Item 1521,14.38,71
BRC101522,Item 1522,98.5,325
BRC101523,Item 1523,84.82,226
BRC101524,Item 1524,61.85,415
BRC101525,Item 1525,54.65,250
BRC101526,Item 1526,20.09,23
BRC101527,Item 1527,12.61,221
BRC101528,Item 1528,71.71,173
BRC101529,Item 1529,31.77,36
BRC101530,Item 1530,4.88,256
BRC101531,Item 1531,77.12,40
BRC101532,Item 1532,37.31,227
BRC101533,Item 1533,44.44,78
BRC101534,Item 1534,89.79,423
BRC101535,Item 1535,54.73,251
BRC101536,Item 1536,56.02,36
BRC101537,Item 1537,77.4,91
BRC101538,Item 1538,78.4,453
BRC101539,Item 1539,40.88,201
BRC101540,Item 1540,62.26,323
BRC101541,Item 1541,46.09,368
BRC101542,Item 1542,45.64,422
BRC101543,Item 1543,81.34,129
BRC101544,Item 1544,91.98,281
BRC101545,Item 1545,41.05,220
BRC101546,Item 1546,15.76,279
BRC101547,Item 1547,7.3,225
BRC101548,Item 1548,37.53,222
BRC101549,Item 1549,78.86,134
BRC101550,Item 1550,67.66,453
BRC101551,Item 1551,84.54,98
BRC101552,Item 1552,37.6,435
BRC101553,Item 1553,8.72,130
BRC101554,Item 1554,36.48,209
BRC101555,Item 1555,12.12,38
BRC101556,Item 1556,65.81,131
BRC101557,Item 1557,37.59,229
